,away_score,away_team,day,dayofweek,game_date,home_score,home_team,loc_abbr,location,margin,month,overtime,overtime_count,season,winner,year
34917,83,Atlanta,9,Saturday,2011-04-09,115,Washington,Wsh,Washington,32,4,False,0,2010-11,home,2011
34918,101,Cleveland,9,Saturday,2011-04-09,108,Milwaukee,Mil,Milwaukee,7,4,False,0,2010-11,home,2011
34919,78,LA Clippers,9,Saturday,2011-04-09,99,Houston,Hou,Houston,21,4,False,0,2010-11,home,2011
34920,106,Minnesota,9,Saturday,2011-04-09,130,Denver,Den,Denver,24,4,False,0,2010-11,home,2011
34921,102,Utah,9,Saturday,2011-04-09,111,San Antonio,SA,San Antonio,9,4,False,0,2010-11,home,2011
34922,77,Boston,10,Sunday,2011-04-10,100,Miami,Mia,Miami,23,4,False,0,2010-11,home,2011
34923,102,Chicago,10,Sunday,2011-04-10,99,Orlando,Orl,Chicago,3,4,False,0,2010-11,away,2011
34924,112,Detroit,10,Sunday,2011-04-10,101,Cha Bobcats,ChB,Detroit,11,4,False,0,2010-11,away,2011
34925,92,New Jersey,10,Sunday,2011-04-10,99,Toronto,Tor,Toronto,7,4,False,0,2010-11,home,2011
34926,89,NO Hornets,10,Sunday,2011-04-10,111,Memphis,Mem,Memphis,22,4,False,0,2010-11,home,2011
34927,110,New York,10,Sunday,2011-04-10,109,Indiana,Ind,New York,1,4,False,0,2010-11,away,2011
34928,120,Oklahoma City,10,Sunday,2011-04-10,106,LA Lakers,LAL,Oklahoma City,14,4,False,0,2010-11,away,2011
34929,90,Phoenix,10,Sunday,2011-04-10,115,Dallas,Dal,Dallas,25,4,False,0,2010-11,home,2011
34930,104,Sacramento,10,Sunday,2011-04-10,103,Golden State,GS,Sacramento,1,4,False,0,2010-11,away,2011
34931,94,Boston,11,Monday,2011-04-11,95,Washington,Wsh,Washington,1,4,True,1,2010-11,home,2011
34932,105,Cha Bobcats,11,Monday,2011-04-11,103,New Jersey,NJ,Cha Bobcats,2,4,False,0,2010-11,away,2011
34933,110,Cleveland,11,Monday,2011-04-11,101,Detroit,Det,Cleveland,9,4,False,0,2010-11,away,2011
34934,98,Dallas,11,Monday,2011-04-11,91,Houston,Hou,Dallas,7,4,True,1,2010-11,away,2011
34935,111,Golden State,11,Monday,2011-04-11,134,Denver,Den,Denver,23,4,False,0,2010-11,home,2011
34936,98,Miami,11,Monday,2011-04-11,90,Atlanta,Atl,Miami,8,4,False,0,2010-11,away,2011
34937,127,Minnesota,11,Monday,2011-04-11,135,Phoenix,Pho,Phoenix,8,4,True,1,2010-11,home,2011
34938,120,Oklahoma City,11,Monday,2011-04-11,112,Sacramento,Sac,Oklahoma City,8,4,False,0,2010-11,away,2011
34939,95,Orlando,11,Monday,2011-04-11,85,Philadelphia,Phi,Orlando,10,4,False,0,2010-11,away,2011
34940,86,Toronto,11,Monday,2011-04-11,93,Milwaukee,Mil,Milwaukee,7,4,False,0,2010-11,home,2011
34941,90,Utah,11,Monday,2011-04-11,78,NO Hornets,NOH,Utah,12,4,False,0,2010-11,away,2011
34942,103,Chicago,12,Tuesday,2011-04-12,90,New York,NY,Chicago,13,4,False,0,2010-11,away,2011
34943,89,Memphis,12,Tuesday,2011-04-12,102,Portland,Por,Portland,13,4,False,0,2010-11,home,2011
34944,93,San Antonio,12,Tuesday,2011-04-12,102,LA Lakers,LAL,LA Lakers,9,4,False,0,2010-11,home,2011
34945,85,Atlanta,13,Wednesday,2011-04-13,96,Cha Bobcats,ChB,Cha Bobcats,11,4,False,0,2010-11,home,2011
34946,103,Denver,13,Wednesday,2011-04-13,107,Utah,Uta,Utah,4,4,False,0,2010-11,home,2011
34947,104,Detroit,13,Wednesday,2011-04-13,100,Philadelphia,Phi,Detroit,4,4,False,0,2010-11,away,2011
34948,121,Houston,13,Wednesday,2011-04-13,102,Minnesota,Min,Houston,19,4,False,0,2010-11,away,2011
34949,74,Indiana,13,Wednesday,2011-04-13,92,Orlando,Orl,Orlando,18,4,False,0,2010-11,home,2011
34950,97,Miami,13,Wednesday,2011-04-13,79,Toronto,Tor,Miami,18,4,False,0,2010-11,away,2011
34951,110,Milwaukee,13,Wednesday,2011-04-13,106,Oklahoma City,OkC,Milwaukee,4,4,True,1,2010-11,away,2011
34952,92,New Jersey,13,Wednesday,2011-04-13,97,Chicago,Chi,Chicago,5,4,False,0,2010-11,home,2011
34953,89,NO Hornets,13,Wednesday,2011-04-13,121,Dallas,Dal,Dallas,32,4,False,0,2010-11,home,2011
34954,102,New York,13,Wednesday,2011-04-13,112,Boston,Bos,Boston,10,4,False,0,2010-11,home,2011
34955,93,Washington,13,Wednesday,2011-04-13,100,Cleveland,Cle,Cleveland,7,4,False,0,2010-11,home,2011
34956,103,San Antonio,13,Wednesday,2011-04-13,106,Phoenix,Pho,Phoenix,3,4,False,0,2010-11,home,2011
34957,116,LA Lakers,13,Wednesday,2011-04-13,108,Sacramento,Sac,LA Lakers,8,4,True,1,2010-11,away,2011
34958,86,Portland,13,Wednesday,2011-04-13,110,Golden State,GS,Golden State,24,4,False,0,2010-11,home,2011
34959,103,Memphis,13,Wednesday,2011-04-13,110,LA Clippers,LAC,LA Clippers,7,4,False,0,2010-11,home,2011
34960,104,Boston,25,Sunday,2011-12-25,106,New York,NY,New York,2,12,False,0,2011-12,home,2011
34961,105,LA Clippers,25,Sunday,2011-12-25,86,Golden State,GS,LA Clippers,19,12,False,0,2011-12,away,2011
34962,88,Chicago,25,Sunday,2011-12-25,87,LA Lakers,LAL,Chicago,1,12,False,0,2011-12,away,2011
34963,105,Miami,25,Sunday,2011-12-25,94,Dallas,Dal,Miami,11,12,False,0,2011-12,away,2011
34964,89,Orlando,25,Sunday,2011-12-25,97,Oklahoma City,OkC,Oklahoma City,8,12,False,0,2011-12,home,2011
34965,115,Denver,26,Monday,2011-12-26,93,Dallas,Dal,Denver,22,12,False,0,2011-12,away,2011
34966,95,Milwaukee,26,Monday,2011-12-26,96,Cha Bobcats,ChB,Cha Bobcats,1,12,False,0,2011-12,home,2011
34967,90,New Jersey,26,Monday,2011-12-26,84,Washington,Wsh,New Jersey,6,12,False,0,2011-12,away,2011
34968,85,NO Hornets,26,Monday,2011-12-26,84,Phoenix,Pho,NO Hornets,1,12,False,0,2011-12,away,2011
34969,104,Toronto,26,Monday,2011-12-26,96,Cleveland,Cle,Toronto,8,12,False,0,2011-12,away,2011
34970,79,Detroit,26,Monday,2011-12-26,91,Indiana,Ind,Indiana,12,12,False,0,2011-12,home,2011
34971,91,LA Lakers,26,Monday,2011-12-26,100,Sacramento,Sac,Sacramento,9,12,False,0,2011-12,home,2011
34972,82,Memphis,26,Monday,2011-12-26,95,San Antonio,SA,San Antonio,13,12,False,0,2011-12,home,2011
34973,104,Oklahoma City,26,Monday,2011-12-26,100,Minnesota,Min,Oklahoma City,4,12,False,0,2011-12,away,2011
34974,91,Chicago,26,Monday,2011-12-26,99,Golden State,GS,Golden State,8,12,False,0,2011-12,home,2011
34975,95,Houston,26,Monday,2011-12-26,104,Orlando,Orl,Orlando,9,12,False,0,2011-12,home,2011
34976,103,Philadelphia,26,Monday,2011-12-26,107,Portland,Por,Portland,4,12,False,0,2011-12,home,2011
34977,106,Atlanta,27,Tuesday,2011-12-27,70,New Jersey,NJ,Atlanta,36,12,False,0,2011-12,away,2011
34978,107,Boston,27,Tuesday,2011-12-27,115,Miami,Mia,Miami,8,12,False,0,2011-12,home,2011
34979,79,Sacramento,27,Tuesday,2011-12-27,101,Portland,Por,Portland,22,12,False,0,2011-12,home,2011
34980,71,Utah,27,Tuesday,2011-12-27,96,LA Lakers,LAL,LA Lakers,25,12,False,0,2011-12,home,2011
34981,95,Minnesota,27,Tuesday,2011-12-27,98,Milwaukee,Mil,Milwaukee,3,12,False,0,2011-12,home,2011
34982,90,Indiana,28,Wednesday,2011-12-28,85,Toronto,Tor,Indiana,5,12,False,0,2011-12,away,2011
34983,90,LA Clippers,28,Wednesday,2011-12-28,115,San Antonio,SA,San Antonio,25,12,False,0,2011-12,home,2011
34984,98,Oklahoma City,28,Wednesday,2011-12-28,95,Memphis,Mem,Oklahoma City,3,12,False,0,2011-12,away,2011
34985,105,Cleveland,28,Wednesday,2011-12-28,89,Detroit,Det,Cleveland,16,12,False,0,2011-12,away,2011
34986,96,Miami,28,Wednesday,2011-12-28,95,Cha Bobcats,ChB,Miami,1,12,False,0,2011-12,away,2011
34987,100,Utah,28,Wednesday,2011-12-28,117,Denver,Den,Denver,17,12,False,0,2011-12,home,2011
34988,83,Washington,28,Wednesday,2011-12-28,101,Atlanta,Atl,Atlanta,18,12,False,0,2011-12,home,2011
34989,78,Boston,28,Wednesday,2011-12-28,97,NO Hornets,NOH,NO Hornets,19,12,False,0,2011-12,home,2011
34990,78,New York,28,Wednesday,2011-12-28,92,Golden State,GS,Golden State,14,12,False,0,2011-12,home,2011
34991,103,Philadelphia,28,Wednesday,2011-12-28,83,Phoenix,Pho,Philadelphia,20,12,False,0,2011-12,away,2011
34992,102,Dallas,29,Thursday,2011-12-29,104,Oklahoma City,OkC,Oklahoma City,2,12,False,0,2011-12,home,2011
34993,78,New Jersey,29,Thursday,2011-12-29,94,Orlando,Orl,Orlando,16,12,False,0,2011-12,home,2011
34994,102,Denver,29,Thursday,2011-12-29,111,Portland,Por,Portland,9,12,False,0,2011-12,home,2011
34995,85,San Antonio,29,Thursday,2011-12-29,105,Houston,Hou,Houston,20,12,False,0,2011-12,home,2011
34996,108,Chicago,29,Thursday,2011-12-29,98,Sacramento,Sac,Chicago,10,12,False,0,2011-12,away,2011
34997,82,New York,29,Thursday,2011-12-29,99,LA Lakers,LAL,LA Lakers,17,12,False,0,2011-12,home,2011
34998,85,Detroit,30,Friday,2011-12-30,96,Boston,Bos,Boston,11,12,False,0,2011-12,home,2011
34999,98,New Jersey,30,Friday,2011-12-30,105,Atlanta,Atl,Atlanta,7,12,False,0,2011-12,home,2011
35000,93,Phoenix,30,Friday,2011-12-30,78,NO Hornets,NOH,Phoenix,15,12,False,0,2011-12,away,2011
35001,81,Washington,30,Friday,2011-12-30,102,Milwaukee,Mil,Milwaukee,21,12,False,0,2011-12,home,2011
35002,91,Cleveland,30,Friday,2011-12-30,98,Indiana,Ind,Indiana,7,12,True,1,2011-12,home,2011
35003,93,Houston,30,Friday,2011-12-30,113,Memphis,Mem,Memphis,20,12,False,0,2011-12,home,2011
35004,100,Orlando,30,Friday,2011-12-30,79,Cha Bobcats,ChB,Orlando,21,12,False,0,2011-12,away,2011
35005,114,Chicago,30,Friday,2011-12-30,101,LA Clippers,LAC,Chicago,13,12,False,0,2011-12,away,2011
35006,103,Miami,30,Friday,2011-12-30,101,Minnesota,Min,Miami,2,12,False,0,2011-12,away,2011
35007,99,Philadelphia,30,Friday,2011-12-30,102,Utah,Uta,Utah,3,12,False,0,2011-12,home,2011
35008,86,Toronto,30,Friday,2011-12-30,99,Dallas,Dal,Dallas,13,12,False,0,2011-12,home,2011
35009,89,Denver,31,Saturday,2011-12-31,92,LA Lakers,LAL,LA Lakers,3,12,False,0,2011-12,home,2011
35010,97,Phoenix,31,Saturday,2011-12-31,107,Oklahoma City,OkC,Oklahoma City,10,12,False,0,2011-12,home,2011
35011,89,Utah,31,Saturday,2011-12-31,104,San Antonio,SA,San Antonio,15,12,False,0,2011-12,home,2011
35012,88,Indiana,31,Saturday,2011-12-31,96,Detroit,Det,Detroit,8,12,False,0,2011-12,home,2011
35013,84,Atlanta,31,Saturday,2011-12-31,95,Houston,Hou,Houston,11,12,False,0,2011-12,home,2011
35014,114,New York,31,Saturday,2011-12-31,92,Sacramento,Sac,New York,22,12,False,0,2011-12,away,2011
35015,107,Philadelphia,31,Saturday,2011-12-31,79,Golden State,GS,Philadelphia,28,12,False,0,2011-12,away,2011
35016,94,Boston,1,Sunday,2012-01-01,86,Washington,Wsh,Boston,8,1,False,0,2011-12,away,2012
35017,82,Dallas,1,Sunday,2012-01-01,99,Minnesota,Min,Minnesota,17,1,False,0,2011-12,home,2012
35018,90,LA Lakers,1,Sunday,2012-01-01,99,Denver,Den,Denver,9,1,False,0,2011-12,home,2012
35019,82,New Jersey,1,Sunday,2012-01-01,98,Cleveland,Cle,Cleveland,16,1,False,0,2011-12,home,2012
35020,80,NO Hornets,1,Sunday,2012-01-01,96,Sacramento,Sac,Sacramento,16,1,False,0,2011-12,home,2012
35021,88,Portland,1,Sunday,2012-01-01,93,LA Clippers,LAC,LA Clippers,5,1,False,0,2011-12,home,2012
35022,96,Toronto,1,Sunday,2012-01-01,102,Orlando,Orl,Orlando,6,1,False,0,2011-12,home,2012
35023,90,Cha Bobcats,1,Sunday,2012-01-01,129,Miami,Mia,Miami,39,1,False,0,2011-12,home,2012
35024,64,Memphis,1,Sunday,2012-01-01,104,Chicago,Chi,Chicago,40,1,False,0,2011-12,home,2012
35025,108,Indiana,2,Monday,2012-01-02,94,New Jersey,NJ,Indiana,14,1,False,0,2011-12,away,2012
35026,90,NO Hornets,2,Monday,2012-01-02,94,Utah,Uta,Utah,4,1,False,0,2011-12,home,2012
35027,87,Oklahoma City,2,Monday,2012-01-02,100,Dallas,Dal,Dallas,13,1,False,0,2011-12,home,2012
35028,78,Orlando,2,Monday,2012-01-02,89,Detroit,Det,Detroit,11,1,False,0,2011-12,home,2012
35029,96,San Antonio,2,Monday,2012-01-02,106,Minnesota,Min,Minnesota,10,1,False,0,2011-12,home,2012
35030,92,Washington,2,Monday,2012-01-02,100,Boston,Bos,Boston,8,1,False,0,2011-12,home,2012
35031,100,Atlanta,2,Monday,2012-01-02,92,Miami,Mia,Atlanta,8,1,False,0,2011-12,away,2012
35032,91,Golden State,2,Monday,2012-01-02,102,Phoenix,Pho,Phoenix,11,1,False,0,2011-12,home,2012
35033,90,Toronto,2,Monday,2012-01-02,85,New York,NY,Toronto,5,1,False,0,2011-12,away,2012
35034,86,Milwaukee,2,Monday,2012-01-02,91,Denver,Den,Denver,5,1,False,0,2011-12,home,2012
35035,74,Atlanta,3,Tuesday,2012-01-03,76,Chicago,Chi,Chicago,2,1,False,0,2011-12,home,2012
35036,101,Cha Bobcats,3,Tuesday,2012-01-03,115,Cleveland,Cle,Cleveland,14,1,False,0,2011-12,home,2012
35037,99,Houston,3,Tuesday,2012-01-03,108,LA Lakers,LAL,LA Lakers,9,1,False,0,2011-12,home,2012
35038,96,Sacramento,3,Tuesday,2012-01-03,113,Memphis,Mem,Memphis,17,1,False,0,2011-12,home,2012
35039,103,Portland,3,Tuesday,2012-01-03,93,Oklahoma City,OkC,Portland,10,1,False,0,2011-12,away,2012
35040,73,Milwaukee,3,Tuesday,2012-01-03,85,Utah,Uta,Utah,12,1,False,0,2011-12,home,2012
35041,118,Cha Bobcats,4,Wednesday,2012-01-04,110,New York,NY,Cha Bobcats,8,1,False,0,2011-12,away,2012
35042,77,Cleveland,4,Wednesday,2012-01-04,92,Toronto,Tor,Toronto,15,1,False,0,2011-12,home,2012
35043,95,Golden State,4,Wednesday,2012-01-04,101,San Antonio,SA,San Antonio,6,1,False,0,2011-12,home,2012
35044,89,Houston,4,Wednesday,2012-01-04,117,LA Clippers,LAC,LA Clippers,28,1,False,0,2011-12,home,2012
35045,83,Indiana,4,Wednesday,2012-01-04,118,Miami,Mia,Miami,35,1,False,0,2011-12,home,2012
35046,90,Memphis,4,Wednesday,2012-01-04,86,Minnesota,Min,Memphis,4,1,False,0,2011-12,away,2012
35047,89,Phoenix,4,Wednesday,2012-01-04,98,Dallas,Dal,Dallas,9,1,False,0,2011-12,home,2012
35048,83,Sacramento,4,Wednesday,2012-01-04,110,Denver,Den,Denver,27,1,False,0,2011-12,home,2012
35049,99,Chicago,4,Wednesday,2012-01-04,83,Detroit,Det,Chicago,16,1,False,0,2011-12,away,2012
35050,70,New Jersey,4,Wednesday,2012-01-04,89,Boston,Bos,Boston,19,1,False,0,2011-12,home,2012
35051,85,Washington,4,Wednesday,2012-01-04,103,Orlando,Orl,Orlando,18,1,False,0,2011-12,home,2012
35052,101,Philadelphia,4,Wednesday,2012-01-04,93,NO Hornets,NOH,Philadelphia,8,1,False,0,2011-12,away,2012
35053,96,LA Lakers,5,Thursday,2012-01-05,107,Portland,Por,Portland,11,1,False,0,2011-12,home,2012
35054,71,Dallas,5,Thursday,2012-01-05,93,San Antonio,SA,San Antonio,22,1,False,0,2011-12,home,2012
35055,116,Miami,5,Thursday,2012-01-05,109,Atlanta,Atl,Miami,7,1,True,3,2011-12,away,2012
35056,100,Milwaukee,5,Thursday,2012-01-05,103,Sacramento,Sac,Sacramento,3,1,False,0,2011-12,home,2012
35057,97,Chicago,6,Friday,2012-01-06,83,Orlando,Orl,Chicago,14,1,False,0,2011-12,away,2012
35058,96,Denver,6,Friday,2012-01-06,88,NO Hornets,NOH,Denver,8,1,False,0,2011-12,away,2012
35059,73,Detroit,6,Friday,2012-01-06,96,Philadelphia,Phi,Philadelphia,23,1,False,0,2011-12,home,2012
35060,94,Houston,6,Friday,2012-01-06,109,Oklahoma City,OkC,Oklahoma City,15,1,False,0,2011-12,home,2012
35061,87,Indiana,6,Friday,2012-01-06,74,Boston,Bos,Indiana,13,1,False,0,2011-12,away,2012
35062,85,Memphis,6,Friday,2012-01-06,94,Utah,Uta,Utah,9,1,False,0,2011-12,home,2012
35063,99,New York,6,Friday,2012-01-06,96,Washington,Wsh,New York,3,1,False,0,2011-12,away,2012
35064,77,Portland,6,Friday,2012-01-06,102,Phoenix,Pho,Phoenix,25,1,False,0,2011-12,home,2012
35065,102,Atlanta,6,Friday,2012-01-06,96,Cha Bobcats,ChB,Atlanta,6,1,True,1,2011-12,away,2012
35066,90,Golden State,6,Friday,2012-01-06,97,LA Lakers,LAL,LA Lakers,7,1,False,0,2011-12,home,2012
35067,97,New Jersey,6,Friday,2012-01-06,85,Toronto,Tor,New Jersey,12,1,False,0,2011-12,away,2012
35068,98,Cleveland,6,Friday,2012-01-06,87,Minnesota,Min,Cleveland,11,1,False,0,2011-12,away,2012
35069,77,Cha Bobcats,7,Saturday,2012-01-07,99,Indiana,Ind,Indiana,22,1,False,0,2011-12,home,2012
35070,94,Chicago,7,Saturday,2012-01-07,109,Atlanta,Atl,Atlanta,15,1,False,0,2011-12,home,2012
35071,117,Denver,7,Saturday,2012-01-07,121,San Antonio,SA,San Antonio,4,1,False,0,2011-12,home,2012
35072,101,Miami,7,Saturday,2012-01-07,90,New Jersey,NJ,Miami,11,1,False,0,2011-12,away,2012
35073,103,New York,7,Saturday,2012-01-07,80,Detroit,Det,New York,23,1,False,0,2011-12,away,2012
35074,98,Oklahoma City,7,Saturday,2012-01-07,95,Houston,Hou,Oklahoma City,3,1,False,0,2011-12,away,2012
35075,88,Utah,7,Saturday,2012-01-07,87,Golden State,GS,Utah,1,1,False,0,2011-12,away,2012
35076,81,NO Hornets,7,Saturday,2012-01-07,96,Dallas,Dal,Dallas,15,1,False,0,2011-12,home,2012
35077,62,Toronto,7,Saturday,2012-01-07,97,Philadelphia,Phi,Philadelphia,35,1,False,0,2011-12,home,2012
35078,86,Milwaukee,7,Saturday,2012-01-07,92,LA Clippers,LAC,LA Clippers,6,1,False,0,2011-12,home,2012
35079,82,Memphis,8,Sunday,2012-01-08,90,LA Lakers,LAL,LA Lakers,8,1,False,0,2011-12,home,2012
35080,96,San Antonio,8,Sunday,2012-01-08,108,Oklahoma City,OkC,Oklahoma City,12,1,False,0,2011-12,home,2012
35081,78,Cleveland,8,Sunday,2012-01-08,98,Portland,Por,Portland,20,1,False,0,2011-12,home,2012
35082,93,Milwaukee,8,Sunday,2012-01-08,109,Phoenix,Pho,Phoenix,16,1,False,0,2011-12,home,2012
35083,93,Minnesota,8,Sunday,2012-01-08,72,Washington,Wsh,Minnesota,21,1,False,0,2011-12,away,2012
35084,104,Orlando,8,Sunday,2012-01-08,97,Sacramento,Sac,Orlando,7,1,False,0,2011-12,away,2012
35085,106,Atlanta,9,Monday,2012-01-09,101,New Jersey,NJ,Atlanta,5,1,False,0,2011-12,away,2012
35086,87,Cha Bobcats,9,Monday,2012-01-09,91,New York,NY,New York,4,1,False,0,2011-12,home,2012
35087,86,Indiana,9,Monday,2012-01-09,96,Philadelphia,Phi,Philadelphia,10,1,False,0,2011-12,home,2012
35088,94,NO Hornets,9,Monday,2012-01-09,81,Denver,Den,NO Hornets,13,1,False,0,2011-12,away,2012
35089,68,Detroit,9,Monday,2012-01-09,92,Chicago,Chi,Chicago,24,1,False,0,2011-12,home,2012
35090,87,Minnesota,9,Monday,2012-01-09,97,Toronto,Tor,Toronto,10,1,False,0,2011-12,home,2012
35091,97,LA Clippers,10,Tuesday,2012-01-10,105,Portland,Por,Portland,8,1,False,0,2011-12,home,2012
35092,100,Oklahoma City,10,Tuesday,2012-01-10,95,Memphis,Mem,Oklahoma City,5,1,False,0,2011-12,away,2012
35093,78,Toronto,10,Tuesday,2012-01-10,93,Washington,Wsh,Washington,15,1,False,0,2011-12,home,2012
35094,83,Phoenix,10,Tuesday,2012-01-10,99,LA Lakers,LAL,LA Lakers,16,1,False,0,2011-12,home,2012
35095,111,Chicago,10,Tuesday,2012-01-10,100,Minnesota,Min,Chicago,11,1,False,0,2011-12,away,2012
35096,105,Cleveland,10,Tuesday,2012-01-10,113,Utah,Uta,Utah,8,1,False,0,2011-12,home,2012
35097,100,Dallas,10,Tuesday,2012-01-10,86,Detroit,Det,Dallas,14,1,False,0,2011-12,away,2012
35098,82,Houston,10,Tuesday,2012-01-10,70,Cha Bobcats,ChB,Houston,12,1,False,0,2011-12,away,2012
35099,106,Miami,10,Tuesday,2012-01-10,111,Golden State,GS,Golden State,5,1,True,1,2011-12,home,2012
35100,103,San Antonio,10,Tuesday,2012-01-10,106,Milwaukee,Mil,Milwaukee,3,1,False,0,2011-12,home,2012
35101,85,Sacramento,10,Tuesday,2012-01-10,112,Philadelphia,Phi,Philadelphia,27,1,False,0,2011-12,home,2012
35102,84,Atlanta,11,Wednesday,2012-01-11,96,Indiana,Ind,Indiana,12,1,False,0,2011-12,home,2012
35103,90,LA Lakers,11,Wednesday,2012-01-11,87,Utah,Uta,LA Lakers,3,1,True,1,2011-12,away,2012
35104,95,Oklahoma City,11,Wednesday,2012-01-11,85,NO Hornets,NOH,Oklahoma City,10,1,False,0,2011-12,away,2012
35105,64,Washington,11,Wednesday,2012-01-11,78,Chicago,Chi,Chicago,14,1,False,0,2011-12,home,2012
35106,95,Houston,11,Wednesday,2012-01-11,101,San Antonio,SA,San Antonio,6,1,True,1,2011-12,home,2012
35107,79,Philadelphia,11,Wednesday,2012-01-11,85,New York,NY,New York,6,1,False,0,2011-12,home,2012
35108,90,Dallas,11,Wednesday,2012-01-11,85,Boston,Bos,Dallas,5,1,False,0,2011-12,away,2012
35109,89,Miami,11,Wednesday,2012-01-11,95,LA Clippers,LAC,LA Clippers,6,1,True,1,2011-12,home,2012
35110,115,New Jersey,11,Wednesday,2012-01-11,123,Denver,Den,Denver,8,1,False,0,2011-12,home,2012
35111,107,Orlando,11,Wednesday,2012-01-11,104,Portland,Por,Orlando,3,1,False,0,2011-12,away,2012
35112,98,Sacramento,11,Wednesday,2012-01-11,91,Toronto,Tor,Sacramento,7,1,False,0,2011-12,away,2012
35113,81,Cha Bobcats,12,Thursday,2012-01-12,111,Atlanta,Atl,Atlanta,30,1,False,0,2011-12,home,2012
35114,93,Detroit,12,Thursday,2012-01-12,102,Milwaukee,Mil,Milwaukee,9,1,False,0,2011-12,home,2012
35115,101,Cleveland,12,Thursday,2012-01-12,90,Phoenix,Pho,Cleveland,11,1,False,0,2011-12,away,2012
35116,83,New York,12,Thursday,2012-01-12,94,Memphis,Mem,Memphis,11,1,False,0,2011-12,home,2012
35117,117,Orlando,12,Thursday,2012-01-12,109,Golden State,GS,Orlando,8,1,False,0,2011-12,away,2012
35118,88,Chicago,13,Friday,2012-01-13,79,Boston,Bos,Chicago,9,1,False,0,2011-12,away,2012
35119,98,Detroit,13,Friday,2012-01-13,81,Cha Bobcats,ChB,Detroit,17,1,False,0,2011-12,away,2012
35120,95,Indiana,13,Friday,2012-01-13,90,Toronto,Tor,Indiana,5,1,False,0,2011-12,away,2012
35121,87,Minnesota,13,Friday,2012-01-13,80,NO Hornets,NOH,Minnesota,7,1,False,0,2011-12,away,2012
35122,83,Portland,13,Friday,2012-01-13,99,San Antonio,SA,San Antonio,16,1,False,0,2011-12,home,2012
35123,89,Sacramento,13,Friday,2012-01-13,103,Houston,Hou,Houston,14,1,False,0,2011-12,home,2012
35124,89,Washington,13,Friday,2012-01-13,120,Philadelphia,Phi,Philadelphia,31,1,False,0,2011-12,home,2012
35125,92,Cleveland,13,Friday,2012-01-13,97,LA Lakers,LAL,LA Lakers,5,1,False,0,2011-12,home,2012
35126,104,Miami,13,Friday,2012-01-13,117,Denver,Den,Denver,13,1,False,0,2011-12,home,2012
35127,76,Milwaukee,13,Friday,2012-01-13,102,Dallas,Dal,Dallas,26,1,False,0,2011-12,home,2012
35128,110,New Jersey,13,Friday,2012-01-13,103,Phoenix,Pho,New Jersey,7,1,False,0,2011-12,away,2012
35129,83,Boston,14,Saturday,2012-01-14,97,Indiana,Ind,Indiana,14,1,False,0,2011-12,home,2012
35130,103,Philadelphia,14,Saturday,2012-01-14,90,Washington,Wsh,Philadelphia,13,1,False,0,2011-12,away,2012
35131,105,Portland,14,Saturday,2012-01-14,107,Houston,Hou,Houston,2,1,True,1,2011-12,home,2012
35132,60,Sacramento,14,Saturday,2012-01-14,99,Dallas,Dal,Dallas,39,1,False,0,2011-12,home,2012
35133,64,Toronto,14,Saturday,2012-01-14,77,Chicago,Chi,Chicago,13,1,False,0,2011-12,home,2012
35134,94,LA Lakers,14,Saturday,2012-01-14,102,LA Clippers,LAC,LA Clippers,8,1,False,0,2011-12,home,2012
35135,99,NO Hornets,14,Saturday,2012-01-14,108,Memphis,Mem,Memphis,9,1,False,0,2011-12,home,2012
35136,100,Golden State,14,Saturday,2012-01-14,112,Cha Bobcats,ChB,Cha Bobcats,12,1,False,0,2011-12,home,2012
35137,91,Minnesota,14,Saturday,2012-01-14,93,Atlanta,Atl,Atlanta,2,1,False,0,2011-12,home,2012
35138,94,New Jersey,14,Saturday,2012-01-14,107,Utah,Uta,Utah,13,1,False,0,2011-12,home,2012
35139,92,New York,14,Saturday,2012-01-14,104,Oklahoma City,OkC,Oklahoma City,12,1,False,0,2011-12,home,2012
35140,91,Phoenix,15,Sunday,2012-01-15,102,San Antonio,SA,San Antonio,11,1,False,0,2011-12,home,2012
35141,106,Utah,15,Sunday,2012-01-15,96,Denver,Den,Utah,10,1,False,0,2011-12,away,2012
35142,99,Golden State,15,Sunday,2012-01-15,91,Detroit,Det,Golden State,8,1,False,0,2011-12,away,2012
35143,102,Cleveland,16,Monday,2012-01-16,94,Cha Bobcats,ChB,Cleveland,8,1,False,0,2011-12,away,2012
35144,70,Dallas,16,Monday,2012-01-16,73,LA Lakers,LAL,LA Lakers,3,1,False,0,2011-12,home,2012
35145,82,Milwaukee,16,Monday,2012-01-16,94,Philadelphia,Phi,Philadelphia,12,1,False,0,2011-12,home,2012
35146,102,Orlando,16,Monday,2012-01-16,93,New York,NY,Orlando,9,1,False,0,2011-12,away,2012
35147,84,Portland,16,Monday,2012-01-16,77,NO Hornets,NOH,Portland,7,1,False,0,2011-12,away,2012
35148,86,Sacramento,16,Monday,2012-01-16,99,Minnesota,Min,Minnesota,13,1,False,0,2011-12,home,2012
35149,84,Toronto,16,Monday,2012-01-16,93,Atlanta,Atl,Atlanta,9,1,False,0,2011-12,home,2012
35150,86,Chicago,16,Monday,2012-01-16,102,Memphis,Mem,Memphis,16,1,False,0,2011-12,home,2012
35151,114,Houston,16,Monday,2012-01-16,106,Washington,Wsh,Houston,8,1,False,0,2011-12,away,2012
